user_id,signup_date,city_tier,segment,preferred_device,total_orders,lifetime_value,avg_order_value
U001347,2025-11-16,2,value,web,2.0,11851.78,5925.89
U001348,2025-07-31,2,value,web,0.0,0.0,0.0
U001349,2025-07-22,1,value,mobile,1.0,7128.37,7128.37
U001350,2025-07-24,2,premium,web,1.0,10971.11,10971.11
U001351,2025-10-27,2,premium,web,0.0,0.0,0.0
U001352,2025-12-03,2,value,mobile,0.0,0.0,0.0
U001353,2025-10-26,1,regular,web,0.0,0.0,0.0
U001354,2025-12-10,2,regular,web,0.0,0.0,0.0
U001355,2025-10-25,2,regular,web,1.0,6197.67,6197.67
U001356,2025-12-07,2,regular,mobile,0.0,0.0,0.0
U001357,2026-01-14,2,value,web,0.0,0.0,0.0
U001358,2025-09-13,2,regular,mobile,0.0,0.0,0.0
U001359,2025-07-24,3,premium,mobile,0.0,0.0,0.0
U001360,2025-07-21,2,regular,mobile,1.0,2991.33,2991.33
U001361,2025-10-26,2,regular,web,0.0,0.0,0.0
U001362,2025-10-16,3,regular,web,0.0,0.0,0.0
U001363,2025-08-01,2,value,web,1.0,8975.79,8975.79
U001364,2025-12-25,3,value,mobile,0.0,0.0,0.0
U001365,2026-01-10,3,regular,mobile,0.0,0.0,0.0
U001366,2025-08-15,1,value,mobile,0.0,0.0,0.0
U001367,2025-08-05,2,regular,web,0.0,0.0,0.0
U001368,2025-08-07,2,regular,web,0.0,0.0,0.0
U001369,2025-09-12,3,regular,mobile,0.0,0.0,0.0
U001370,2025-12-19,2,value,web,0.0,0.0,0.0
U001371,2025-10-26,1,premium,mobile,0.0,0.0,0.0
U001372,2025-07-07,2,value,web,1.0,3114.71,3114.71
U001373,2025-09-30,1,value,mobile,0.0,0.0,0.0
U001374,2025-07-12,3,value,mobile,0.0,0.0,0.0
U001375,2025-09-16,2,regular,web,0.0,0.0,0.0
U001376,2025-09-16,3,premium,web,0.0,0.0,0.0
U001377,2025-11-06,3,value,mobile,0.0,0.0,0.0
U001378,2025-10-16,2,premium,web,0.0,0.0,0.0
U001379,2025-12-24,2,value,web,1.0,18066.44,18066.44
U001380,2025-06-26,3,regular,web,0.0,0.0,0.0
U001381,2025-12-02,3,value,web,0.0,0.0,0.0
U001382,2025-06-28,3,regular,mobile,1.0,2945.23,2945.23
U001383,2025-08-26,1,regular,web,0.0,0.0,0.0
U001384,2025-12-25,2,regular,web,1.0,10016.3,10016.3
U001385,2025-11-15,1,value,mobile,0.0,0.0,0.0
U001386,2025-07-29,3,regular,web,0.0,0.0,0.0
U001387,2025-10-04,2,premium,web,0.0,0.0,0.0
U001388,2025-11-22,2,regular,mobile,2.0,18337.33,9168.665
U001389,2026-01-06,1,regular,mobile,0.0,0.0,0.0
U001390,2025-11-03,2,regular,mobile,0.0,0.0,0.0
U001391,2025-06-28,3,value,mobile,0.0,0.0,0.0
U001392,2025-10-06,1,premium,web,0.0,0.0,0.0
U001393,2025-07-25,1,value,web,0.0,0.0,0.0
U001394,2025-07-03,3,regular,mobile,0.0,0.0,0.0
U001395,2025-10-27,3,value,mobile,0.0,0.0,0.0
U001396,2025-12-03,1,value,mobile,0.0,0.0,0.0
U001397,2025-07-01,2,regular,web,0.0,0.0,0.0
U001398,2025-12-04,3,regular,web,0.0,0.0,0.0
U001399,2025-11-18,3,premium,web,1.0,22054.68,22054.68
U001400,2025-11-28,2,premium,mobile,0.0,0.0,0.0
U001401,2025-08-13,2,value,mobile,0.0,0.0,0.0
U001402,2025-09-14,2,value,web,0.0,0.0,0.0
U001403,2025-07-18,1,regular,web,0.0,0.0,0.0
U001404,2025-08-12,3,regular,web,0.0,0.0,0.0
U001405,2025-08-26,1,regular,web,0.0,0.0,0.0
U001406,2025-08-29,1,premium,mobile,0.0,0.0,0.0
U001407,2025-07-30,3,regular,mobile,1.0,4797.01,4797.01
U001408,2025-08-02,3,value,web,0.0,0.0,0.0
U001409,2025-12-29,3,regular,mobile,0.0,0.0,0.0
U001410,2025-12-05,2,regular,mobile,1.0,2890.95,2890.95
U001411,2025-09-03,2,regular,web,1.0,6190.75,6190.75
U001412,2026-01-08,2,value,web,0.0,0.0,0.0
U001413,2025-08-12,2,regular,web,0.0,0.0,0.0
U001414,2025-09-16,2,regular,web,1.0,16236.94,16236.94
U001415,2025-12-11,2,value,web,0.0,0.0,0.0
U001416,2025-09-24,2,regular,mobile,0.0,0.0,0.0
U001417,2025-08-11,3,value,web,1.0,646.36,646.36
U001418,2025-09-08,3,regular,web,0.0,0.0,0.0
U001419,2025-10-06,1,regular,mobile,0.0,0.0,0.0
U001420,2025-10-31,2,premium,web,1.0,13805.39,13805.39
U001421,2025-09-16,1,value,mobile,0.0,0.0,0.0
U001422,2025-09-22,2,value,mobile,1.0,1664.01,1664.01
U001423,2025-08-17,2,value,mobile,0.0,0.0,0.0
U001424,2025-10-13,1,regular,mobile,1.0,12162.01,12162.01
U001425,2025-08-08,3,value,mobile,1.0,9287.05,9287.05
U001426,2025-12-22,2,regular,mobile,0.0,0.0,0.0
U001427,2025-11-27,3,value,web,0.0,0.0,0.0
U001428,2025-09-17,1,value,web,0.0,0.0,0.0
U001429,2025-11-27,1,regular,web,1.0,1864.56,1864.56
U001430,2025-06-24,2,regular,web,0.0,0.0,0.0
U001431,2025-09-03,1,premium,web,0.0,0.0,0.0
U001432,2025-09-23,2,regular,web,0.0,0.0,0.0
U001433,2025-09-30,3,regular,web,0.0,0.0,0.0
U001434,2025-11-27,1,regular,web,0.0,0.0,0.0
U001435,2026-01-11,1,regular,web,0.0,0.0,0.0
U001436,2025-09-11,2,value,mobile,0.0,0.0,0.0
U001437,2025-09-05,2,regular,mobile,0.0,0.0,0.0
U001438,2025-10-29,2,regular,mobile,0.0,0.0,0.0
U001439,2025-08-21,2,value,web,0.0,0.0,0.0
U001440,2025-07-23,3,regular,mobile,0.0,0.0,0.0
U001441,2026-01-11,1,regular,mobile,0.0,0.0,0.0
U001442,2025-12-10,2,regular,web,0.0,0.0,0.0
U001443,2026-01-10,2,value,mobile,1.0,11715.87,11715.87
U001444,2025-08-08,3,regular,web,0.0,0.0,0.0
U001445,2025-06-27,2,premium,mobile,1.0,11311.56,11311.56
U001446,2025-09-23,2,value,mobile,0.0,0.0,0.0
U001447,2026-01-05,1,regular,web,0.0,0.0,0.0
U001448,2025-07-22,1,value,mobile,0.0,0.0,0.0
U001449,2025-07-18,1,value,web,0.0,0.0,0.0
U001450,2025-07-07,3,premium,web,0.0,0.0,0.0
U001451,2025-12-01,2,regular,web,0.0,0.0,0.0
U001452,2025-12-05,3,regular,web,1.0,3178.14,3178.14
U001453,2025-11-16,1,value,web,0.0,0.0,0.0
U001454,2025-07-04,3,premium,mobile,0.0,0.0,0.0
U001455,2025-11-22,3,value,web,1.0,1746.02,1746.02
U001456,2025-09-25,1,regular,web,0.0,0.0,0.0
U001457,2025-07-26,1,value,mobile,0.0,0.0,0.0
U001458,2025-08-24,1,value,web,0.0,0.0,0.0
U001459,2025-10-06,3,regular,web,0.0,0.0,0.0
U001460,2025-08-31,1,value,mobile,0.0,0.0,0.0
U001461,2026-01-13,2,regular,mobile,0.0,0.0,0.0
U001462,2025-10-01,2,value,web,0.0,0.0,0.0
U001463,2025-09-09,3,regular,web,0.0,0.0,0.0
U001464,2025-11-11,2,regular,mobile,0.0,0.0,0.0
U001465,2025-11-07,2,regular,mobile,0.0,0.0,0.0
U001466,2025-06-23,3,value,web,0.0,0.0,0.0
U001467,2025-10-31,1,regular,web,0.0,0.0,0.0
U001468,2025-08-13,3,premium,web,0.0,0.0,0.0
U001469,2025-09-10,1,value,mobile,0.0,0.0,0.0
U001470,2025-11-18,2,value,mobile,0.0,0.0,0.0
U001471,2025-10-18,3,regular,mobile,0.0,0.0,0.0
U001472,2025-09-08,2,value,web,0.0,0.0,0.0
U001473,2025-07-28,2,regular,mobile,2.0,13519.42,6759.71
U001474,2025-10-07,2,regular,mobile,0.0,0.0,0.0
U001475,2025-08-29,2,value,web,0.0,0.0,0.0
U001476,2026-01-01,2,regular,mobile,0.0,0.0,0.0
U001477,2025-10-13,2,regular,web,0.0,0.0,0.0
U001478,2025-12-22,2,value,web,0.0,0.0,0.0
U001479,2025-09-13,2,premium,mobile,0.0,0.0,0.0
U001480,2025-12-14,2,value,web,0.0,0.0,0.0
U001481,2025-07-05,2,regular,mobile,1.0,6776.11,6776.11
U001482,2025-08-25,2,regular,web,0.0,0.0,0.0
U001483,2025-07-09,1,value,web,1.0,1760.98,1760.98
U001484,2025-06-30,3,regular,web,0.0,0.0,0.0
U001485,2026-01-02,2,value,web,0.0,0.0,0.0
U001486,2025-11-20,1,regular,web,2.0,14266.150000000001,7133.075000000001
U001487,2025-11-01,2,value,mobile,1.0,3264.19,3264.19
U001488,2025-10-13,3,regular,web,0.0,0.0,0.0
U001489,2025-10-21,1,regular,web,0.0,0.0,0.0
U001490,2025-11-04,1,regular,mobile,1.0,3276.27,3276.27
U001491,2025-12-14,1,premium,web,1.0,6810.37,6810.37
U001492,2025-10-26,1,regular,mobile,0.0,0.0,0.0
U001493,2025-11-27,3,regular,web,0.0,0.0,0.0
U001494,2025-08-21,3,regular,web,0.0,0.0,0.0
U001495,2026-01-14,1,premium,mobile,2.0,11418.79,5709.395
U001496,2025-06-30,3,regular,mobile,0.0,0.0,0.0
U001497,2025-09-12,1,premium,mobile,0.0,0.0,0.0
U001498,2025-12-25,2,value,web,2.0,4828.12,2414.06
U001499,2025-07-31,3,regular,web,0.0,0.0,0.0
U001500,2025-07-23,2,regular,mobile,0.0,0.0,0.0
U001501,2025-09-08,1,value,mobile,1.0,12202.44,12202.44
U001502,2025-09-21,2,value,mobile,0.0,0.0,0.0
U001503,2026-01-05,3,premium,mobile,0.0,0.0,0.0
U001504,2025-12-16,2,regular,mobile,0.0,0.0,0.0
U001505,2025-09-28,1,value,web,0.0,0.0,0.0
U001506,2026-01-13,1,value,mobile,0.0,0.0,0.0
U001507,2025-11-05,2,regular,web,0.0,0.0,0.0
U001508,2025-12-23,2,regular,web,0.0,0.0,0.0
U001509,2025-08-14,3,premium,mobile,1.0,9315.05,9315.05
U001510,2025-10-04,3,premium,web,0.0,0.0,0.0
U001511,2025-06-29,3,regular,web,0.0,0.0,0.0
U001512,2025-06-25,3,regular,mobile,0.0,0.0,0.0
U001513,2025-11-18,1,value,mobile,0.0,0.0,0.0
U001514,2025-07-18,2,premium,web,0.0,0.0,0.0
U001515,2025-10-16,2,value,mobile,0.0,0.0,0.0
U001516,2025-11-16,2,value,web,0.0,0.0,0.0
U001517,2025-06-30,3,premium,mobile,0.0,0.0,0.0
U001518,2025-09-25,2,premium,web,0.0,0.0,0.0
U001519,2025-11-14,3,value,web,0.0,0.0,0.0
U001520,2025-12-27,2,regular,web,0.0,0.0,0.0
U001521,2025-08-25,2,regular,web,0.0,0.0,0.0
U001522,2026-01-14,2,value,web,1.0,768.56,768.56
U001523,2025-12-17,1,value,web,1.0,9833.39,9833.39
U001524,2025-11-07,1,value,mobile,0.0,0.0,0.0
U001525,2025-09-13,2,regular,web,0.0,0.0,0.0
U001526,2025-11-19,1,regular,web,0.0,0.0,0.0
U001527,2025-12-11,3,regular,mobile,1.0,2274.39,2274.39
U001528,2025-08-26,1,value,mobile,0.0,0.0,0.0
U001529,2026-01-17,1,premium,mobile,0.0,0.0,0.0
U001530,2025-12-31,3,regular,web,1.0,12731.95,12731.95
U001531,2025-10-03,1,premium,web,0.0,0.0,0.0
U001532,2025-11-22,3,value,mobile,0.0,0.0,0.0
U001533,2025-10-11,3,regular,mobile,2.0,12905.330000000002,6452.665000000001
U001534,2025-11-30,1,regular,web,3.0,17624.11,5874.703333333334
U001535,2025-12-14,2,value,mobile,0.0,0.0,0.0
U001536,2025-06-28,2,value,mobile,1.0,7326.19,7326.19
U001537,2025-07-10,3,value,mobile,0.0,0.0,0.0
U001538,2025-09-02,3,value,web,0.0,0.0,0.0
U001539,2026-01-02,3,regular,mobile,0.0,0.0,0.0
U001540,2025-09-15,2,value,web,0.0,0.0,0.0
U001541,2025-12-26,2,value,mobile,1.0,9970.72,9970.72
U001542,2025-09-28,2,regular,web,0.0,0.0,0.0
U001543,2025-08-23,3,value,web,0.0,0.0,0.0
U001544,2025-12-29,2,value,web,0.0,0.0,0.0
U001545,2025-10-19,2,regular,mobile,0.0,0.0,0.0
U001546,2025-09-07,2,value,mobile,1.0,14283.2,14283.2
U001547,2025-07-02,3,value,mobile,0.0,0.0,0.0
U001548,2025-07-16,3,value,mobile,0.0,0.0,0.0
U001549,2025-07-22,1,value,mobile,0.0,0.0,0.0
U001550,2025-09-08,1,regular,mobile,0.0,0.0,0.0
U001551,2025-10-28,2,value,web,0.0,0.0,0.0
U001552,2025-08-27,2,value,mobile,0.0,0.0,0.0
U001553,2025-07-07,2,premium,web,0.0,0.0,0.0
U001554,2025-08-18,1,premium,web,0.0,0.0,0.0
U001555,2025-09-17,2,value,web,0.0,0.0,0.0
U001556,2026-01-17,2,value,web,0.0,0.0,0.0
U001557,2025-09-13,2,regular,mobile,0.0,0.0,0.0
U001558,2025-07-12,2,regular,mobile,0.0,0.0,0.0
U001559,2025-10-23,3,regular,web,0.0,0.0,0.0
U001560,2026-01-02,2,value,mobile,0.0,0.0,0.0
U001561,2025-12-05,3,value,web,2.0,382972.24,191486.12
U001562,2025-12-16,2,regular,web,0.0,0.0,0.0
U001563,2026-01-04,2,premium,web,1.0,9319.23,9319.23
U001564,2025-11-04,2,premium,web,0.0,0.0,0.0
U001565,2026-01-18,1,value,web,0.0,0.0,0.0
U001566,2025-06-30,2,regular,web,0.0,0.0,0.0
U001567,2025-12-15,2,value,web,2.0,11241.720000000001,5620.860000000001
U001568,2025-12-20,3,regular,web,0.0,0.0,0.0
U001569,2026-01-01,2,premium,mobile,2.0,18000.010000000002,9000.005000000001
U001570,2025-10-01,1,regular,web,0.0,0.0,0.0
U001571,2025-12-05,2,value,web,0.0,0.0,0.0
U001572,2025-08-03,1,regular,web,0.0,0.0,0.0
U001573,2025-10-28,3,regular,web,1.0,4422.31,4422.31
U001574,2025-09-06,3,regular,web,0.0,0.0,0.0
U001575,2025-10-26,2,value,web,0.0,0.0,0.0
U001576,2025-11-12,2,premium,mobile,0.0,0.0,0.0
U001577,2025-09-04,2,value,mobile,0.0,0.0,0.0
U001578,2025-08-07,2,value,mobile,0.0,0.0,0.0
U001579,2025-08-29,3,value,mobile,0.0,0.0,0.0
U001580,2025-11-09,3,value,web,0.0,0.0,0.0
U001581,2025-11-12,2,value,web,0.0,0.0,0.0
U001582,2025-11-26,2,regular,web,0.0,0.0,0.0
U001583,2025-07-20,1,value,web,1.0,2146.61,2146.61
U001584,2025-12-12,1,value,web,0.0,0.0,0.0
U001585,2025-11-14,1,value,web,0.0,0.0,0.0
U001586,2025-06-29,2,value,mobile,0.0,0.0,0.0
U001587,2025-09-01,3,premium,web,0.0,0.0,0.0
U001588,2025-09-29,2,premium,web,1.0,1130.71,1130.71
U001589,2025-09-07,1,value,mobile,0.0,0.0,0.0
U001590,2025-07-18,1,regular,web,0.0,0.0,0.0
U001591,2025-08-05,2,regular,mobile,0.0,0.0,0.0
U001592,2025-06-28,3,premium,mobile,0.0,0.0,0.0
U001593,2025-07-12,2,value,mobile,1.0,12192.03,12192.03
U001594,2025-08-18,3,value,web,0.0,0.0,0.0
U001595,2025-12-12,3,regular,web,0.0,0.0,0.0
U001596,2025-10-12,1,premium,mobile,0.0,0.0,0.0
U001597,2025-09-20,2,regular,mobile,0.0,0.0,0.0
U001598,2025-11-09,3,regular,mobile,0.0,0.0,0.0
U001599,2025-10-15,2,value,web,0.0,0.0,0.0
U001600,2025-07-21,1,regular,web,0.0,0.0,0.0
U001601,2025-08-09,3,premium,web,0.0,0.0,0.0
U001602,2025-08-09,3,regular,web,0.0,0.0,0.0
U001603,2025-10-27,2,regular,web,0.0,0.0,0.0
U001604,2025-09-28,2,regular,mobile,0.0,0.0,0.0
U001605,2025-09-12,1,regular,web,1.0,7736.86,7736.86
U001606,2025-10-18,3,regular,mobile,1.0,11545.97,11545.97
U001607,2026-01-13,2,regular,mobile,0.0,0.0,0.0
U001608,2025-08-28,1,premium,web,0.0,0.0,0.0
U001609,2025-10-10,2,regular,web,0.0,0.0,0.0
U001610,2025-10-02,3,value,mobile,2.0,18750.24,9375.12
U001611,2025-11-20,3,regular,web,0.0,0.0,0.0
U001612,2025-11-23,2,value,web,0.0,0.0,0.0
U001613,2025-11-23,1,value,mobile,0.0,0.0,0.0
U001614,2025-08-04,3,value,mobile,0.0,0.0,0.0
U001615,2025-09-25,3,regular,mobile,1.0,823.3,823.3
U001616,2025-12-10,2,value,mobile,0.0,0.0,0.0
U001617,2025-09-11,2,value,web,0.0,0.0,0.0
U001618,2026-01-16,2,regular,mobile,0.0,0.0,0.0
U001619,2025-09-08,2,value,mobile,0.0,0.0,0.0
U001620,2025-10-05,1,regular,mobile,0.0,0.0,0.0
U001621,2025-10-01,1,premium,mobile,0.0,0.0,0.0
U001622,2025-09-22,1,regular,mobile,0.0,0.0,0.0
U001623,2025-12-18,3,value,mobile,0.0,0.0,0.0
U001624,2025-07-26,1,value,web,0.0,0.0,0.0
U001625,2025-10-20,1,regular,mobile,0.0,0.0,0.0
U001626,2025-10-31,2,regular,web,0.0,0.0,0.0
U001627,2025-12-19,1,value,mobile,0.0,0.0,0.0
U001628,2025-10-29,1,regular,mobile,0.0,0.0,0.0
U001629,2026-01-11,2,regular,mobile,0.0,0.0,0.0
U001630,2025-12-23,2,value,web,0.0,0.0,0.0
U001631,2025-09-04,2,regular,web,0.0,0.0,0.0
U001632,2025-12-21,3,value,web,1.0,4093.59,4093.59
U001633,2026-01-10,1,value,web,1.0,2847.4,2847.4
U001634,2025-08-16,3,regular,web,0.0,0.0,0.0
U001635,2025-10-29,3,value,mobile,0.0,0.0,0.0
U001636,2025-08-21,3,regular,web,0.0,0.0,0.0
U001637,2025-11-06,2,regular,mobile,0.0,0.0,0.0
U001638,2025-07-13,2,value,web,0.0,0.0,0.0
U001639,2025-11-24,2,premium,mobile,1.0,1586.21,1586.21
U001640,2025-09-19,2,value,mobile,1.0,3825.62,3825.62
U001641,2025-10-24,1,value,mobile,1.0,2866.15,2866.15
U001642,2025-06-28,3,premium,mobile,0.0,0.0,0.0
U001643,2025-11-16,2,regular,mobile,0.0,0.0,0.0
U001644,2025-10-05,3,regular,mobile,0.0,0.0,0.0
U001645,2025-11-01,2,value,mobile,0.0,0.0,0.0
U001646,2025-08-28,1,value,web,0.0,0.0,0.0
U001647,2025-07-24,2,regular,web,0.0,0.0,0.0
U001648,2025-09-22,2,value,mobile,1.0,7689.0,7689.0
U001649,2026-01-07,2,value,web,0.0,0.0,0.0
U001650,2025-08-10,2,regular,web,1.0,7863.57,7863.57
U001651,2025-11-12,1,value,mobile,1.0,10886.52,10886.52
U001652,2025-07-03,2,value,web,0.0,0.0,0.0
U001653,2025-11-21,2,value,mobile,0.0,0.0,0.0
U001654,2025-08-12,3,regular,mobile,0.0,0.0,0.0
U001655,2025-09-26,1,regular,mobile,1.0,2438.46,2438.46
U001656,2025-09-08,2,premium,mobile,0.0,0.0,0.0
U001657,2025-07-17,2,value,mobile,0.0,0.0,0.0
U001658,2025-09-04,2,value,mobile,0.0,0.0,0.0
U001659,2025-09-04,2,regular,mobile,0.0,0.0,0.0
U001660,2025-10-11,2,regular,web,0.0,0.0,0.0
U001661,2026-01-13,3,regular,mobile,0.0,0.0,0.0
U001662,2025-09-30,2,premium,mobile,0.0,0.0,0.0
U001663,2026-01-01,2,regular,web,1.0,2781.61,2781.61
U001664,2025-09-28,1,regular,web,0.0,0.0,0.0
U001665,2025-07-16,2,premium,mobile,0.0,0.0,0.0
U001666,2025-08-10,2,value,web,0.0,0.0,0.0
U001667,2025-09-17,1,premium,mobile,2.0,16767.2,8383.6
U001668,2025-08-30,2,regular,web,0.0,0.0,0.0
U001669,2025-12-22,2,regular,web,1.0,3318.19,3318.19
U001670,2025-11-12,3,premium,mobile,0.0,0.0,0.0
U001671,2025-10-22,2,regular,web,0.0,0.0,0.0
U001672,2025-10-04,2,regular,web,0.0,0.0,0.0
U001673,2025-09-14,2,value,mobile,0.0,0.0,0.0
U001674,2025-10-30,1,regular,web,1.0,3411.05,3411.05
U001675,2025-07-19,1,regular,web,0.0,0.0,0.0
U001676,2025-07-27,2,value,mobile,0.0,0.0,0.0
U001677,2025-08-26,3,regular,mobile,0.0,0.0,0.0
U001678,2025-07-29,1,regular,mobile,0.0,0.0,0.0
U001679,2025-11-12,2,regular,web,0.0,0.0,0.0
U001680,2025-06-28,3,value,web,0.0,0.0,0.0
U001681,2025-07-27,3,regular,mobile,0.0,0.0,0.0
U001682,2025-12-29,2,value,mobile,0.0,0.0,0.0
U001683,2026-01-18,2,value,web,0.0,0.0,0.0
U001684,2025-10-03,2,regular,mobile,0.0,0.0,0.0
U001685,2025-10-05,3,value,web,0.0,0.0,0.0
U001686,2025-12-02,1,value,mobile,0.0,0.0,0.0
U001687,2025-07-01,3,regular,mobile,0.0,0.0,0.0
U001688,2025-09-21,1,value,mobile,1.0,10115.71,10115.71
U001689,2025-07-14,3,premium,mobile,1.0,2170.92,2170.92
U001690,2025-09-15,1,premium,web,0.0,0.0,0.0
U001691,2026-01-16,1,regular,mobile,0.0,0.0,0.0
U001692,2025-11-28,1,premium,web,1.0,12241.26,12241.26
U001693,2026-01-16,2,premium,mobile,0.0,0.0,0.0
U001694,2025-11-27,2,value,mobile,0.0,0.0,0.0
U001695,2025-10-29,1,regular,web,0.0,0.0,0.0
U001696,2025-11-28,2,value,web,0.0,0.0,0.0
U001697,2025-11-08,2,regular,web,0.0,0.0,0.0
U001698,2025-09-28,3,regular,web,0.0,0.0,0.0
U001699,2025-08-23,3,value,web,0.0,0.0,0.0
U001700,2025-10-10,2,value,mobile,1.0,12753.39,12753.39
U001701,2025-08-16,1,premium,web,0.0,0.0,0.0
U001702,2025-10-03,2,value,mobile,0.0,0.0,0.0
U001703,2025-07-24,3,value,mobile,1.0,2798.25,2798.25
U001704,2025-10-20,1,value,mobile,2.0,23691.41,11845.705
U001705,2025-08-13,2,regular,web,0.0,0.0,0.0
U001706,2025-08-24,3,regular,mobile,0.0,0.0,0.0
U001707,2025-10-06,3,regular,mobile,0.0,0.0,0.0
U001708,2025-07-27,2,regular,mobile,0.0,0.0,0.0
U001709,2026-01-11,2,value,mobile,1.0,522.45,522.45
U001710,2025-09-25,2,value,mobile,1.0,8027.36,8027.36
U001711,2025-09-05,3,regular,web,0.0,0.0,0.0
U001712,2025-06-29,1,regular,mobile,2.0,15616.140000000001,7808.070000000001
U001713,2025-12-17,1,regular,web,0.0,0.0,0.0
U001714,2025-11-01,2,regular,mobile,0.0,0.0,0.0
U001715,2025-09-18,1,regular,web,1.0,6070.51,6070.51
U001716,2025-08-14,2,regular,web,1.0,6229.43,6229.43
U001717,2025-11-26,2,regular,web,0.0,0.0,0.0
U001718,2026-01-07,3,regular,web,0.0,0.0,0.0
U001719,2025-09-11,3,regular,mobile,0.0,0.0,0.0
U001720,2025-07-21,2,regular,web,0.0,0.0,0.0
U001721,2025-07-16,3,premium,mobile,0.0,0.0,0.0
U001722,2025-06-24,2,regular,web,0.0,0.0,0.0
U001723,2025-11-26,2,value,mobile,0.0,0.0,0.0
U001724,2026-01-15,1,value,web,0.0,0.0,0.0
U001725,2026-01-17,3,regular,web,0.0,0.0,0.0
U001726,2025-12-05,3,regular,web,1.0,20651.54,20651.54
U001727,2025-07-27,3,regular,mobile,0.0,0.0,0.0
U001728,2026-01-14,3,regular,mobile,2.0,13200.49,6600.245
U001729,2025-08-31,3,value,mobile,0.0,0.0,0.0
U001730,2025-09-01,1,regular,web,1.0,7551.62,7551.62
U001731,2025-11-14,3,regular,web,0.0,0.0,0.0
U001732,2025-07-03,2,regular,web,2.0,16137.65,8068.825
U001733,2025-12-13,2,regular,web,0.0,0.0,0.0
U001734,2026-01-18,2,value,mobile,0.0,0.0,0.0
U001735,2025-12-03,2,regular,web,0.0,0.0,0.0
U001736,2025-12-04,2,regular,mobile,0.0,0.0,0.0
U001737,2025-09-13,1,premium,mobile,0.0,0.0,0.0
U001738,2025-07-07,1,regular,web,0.0,0.0,0.0
U001739,2025-12-06,2,value,web,0.0,0.0,0.0
U001740,2025-10-26,3,regular,web,0.0,0.0,0.0
U001741,2025-12-31,2,regular,web,0.0,0.0,0.0
U001742,2025-07-17,2,value,web,0.0,0.0,0.0
U001743,2025-08-26,2,regular,mobile,0.0,0.0,0.0
U001744,2025-09-07,2,value,web,1.0,3810.64,3810.64
U001745,2025-11-13,1,value,mobile,2.0,14020.31,7010.155
U001746,2025-12-05,3,value,mobile,1.0,7929.59,7929.59
U001747,2026-01-11,1,value,mobile,0.0,0.0,0.0
U001748,2025-08-24,3,premium,mobile,1.0,10007.23,10007.23
U001749,2025-10-05,3,regular,web,0.0,0.0,0.0
U001750,2025-06-29,2,value,web,2.0,8996.380000000001,4498.1900000000005
U001751,2025-08-15,3,regular,web,0.0,0.0,0.0
U001752,2025-09-09,2,regular,mobile,0.0,0.0,0.0
U001753,2025-10-26,3,value,mobile,1.0,2884.87,2884.87
U001754,2025-09-30,3,value,web,0.0,0.0,0.0
U001755,2025-09-07,3,regular,web,0.0,0.0,0.0
U001756,2025-11-01,2,value,web,1.0,2246.66,2246.66
U001757,2025-12-14,3,regular,web,0.0,0.0,0.0
U001758,2025-08-13,3,value,mobile,0.0,0.0,0.0
U001759,2025-09-03,2,regular,web,0.0,0.0,0.0
U001760,2025-11-18,3,regular,web,0.0,0.0,0.0
U001761,2025-12-03,3,value,web,1.0,6060.2,6060.2
U001762,2025-12-13,2,value,web,0.0,0.0,0.0
U001763,2025-08-06,3,premium,web,0.0,0.0,0.0
U001764,2025-10-14,2,regular,mobile,1.0,10030.12,10030.12
U001765,2025-12-29,2,regular,web,0.0,0.0,0.0
U001766,2025-09-13,1,value,mobile,1.0,4083.99,4083.99
U001767,2025-09-21,1,value,web,0.0,0.0,0.0
U001768,2026-01-16,3,regular,web,1.0,4171.51,4171.51
U001769,2025-07-17,2,premium,web,0.0,0.0,0.0
U001770,2025-11-18,2,value,web,0.0,0.0,0.0
U001771,2025-12-18,1,regular,web,0.0,0.0,0.0
U001772,2025-07-25,2,regular,web,0.0,0.0,0.0
U001773,2025-11-20,3,value,mobile,0.0,0.0,0.0
U001774,2025-09-30,3,value,mobile,0.0,0.0,0.0
U001775,2025-12-19,1,value,mobile,0.0,0.0,0.0
U001776,2025-12-31,2,regular,web,0.0,0.0,0.0
U001777,2025-12-23,2,regular,mobile,0.0,0.0,0.0
U001778,2025-07-06,2,regular,mobile,0.0,0.0,0.0
U001779,2025-11-29,2,value,web,0.0,0.0,0.0
U001780,2026-01-02,2,regular,web,0.0,0.0,0.0
U001781,2025-10-31,2,regular,web,1.0,13138.44,13138.44
U001782,2025-10-27,2,regular,mobile,0.0,0.0,0.0
U001783,2025-07-02,2,regular,web,0.0,0.0,0.0
U001784,2025-12-20,2,value,web,0.0,0.0,0.0
U001785,2025-07-03,3,regular,mobile,0.0,0.0,0.0
U001786,2025-08-28,3,regular,web,0.0,0.0,0.0
U001787,2026-01-03,2,regular,mobile,1.0,4901.78,4901.78
U001788,2026-01-08,3,value,mobile,0.0,0.0,0.0
U001789,2026-01-17,3,regular,mobile,0.0,0.0,0.0
U001790,2025-10-01,1,regular,mobile,0.0,0.0,0.0
U001791,2025-07-30,2,value,web,0.0,0.0,0.0
U001792,2025-10-03,2,premium,mobile,0.0,0.0,0.0
U001793,2025-07-14,3,regular,mobile,1.0,13216.96,13216.96
U001794,2025-12-23,1,value,mobile,0.0,0.0,0.0
U001795,2025-10-19,2,regular,web,0.0,0.0,0.0
